sanction_id,date_implemented,year,month,imposing_country_code,imposing_country,imposing_region,target_country_code,target_country,restriction_type,affected_technology,severity_level,description,source_reference,is_retaliatory,multilateral,status,economic_impact_usd_bn_est,is_synthetic
SC0979,2025-02-18,2025,2,NL,Netherlands,Europe,PK,Pakistan,Entity_Blacklist,DUV_Lithography,4,[Synthetic] Entity_Blacklist on DUV_Lithography – NL targeting PK (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,45.7,1
SC0985,2025-02-02,2025,2,NL,Netherlands,Europe,IR,IR,License_Requirement,Gallium_Germanium,2,[Synthetic] License_Requirement on Gallium_Germanium – NL targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,16.23,1
SC0867,2025-03-05,2025,3,NL,Netherlands,Europe,CN,China,Tariff,EUV_Lithography,5,[Synthetic] Tariff on EUV_Lithography – NL targeting CN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,6.68,1
SC0908,2025-03-22,2025,3,NL,Netherlands,Europe,RU,RU,License_Requirement,Cloud_AI_Services,1,[Synthetic] License_Requirement on Cloud_AI_Services – NL targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.72,1
SC0919,2025-03-22,2025,3,KR,South Korea,Asia-Pacific,CN,China,Technology_Transfer_Ban,Dual_Use_Electronics,3,[Synthetic] Technology_Transfer_Ban on Dual_Use_Electronics – KR targeting CN (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,29.55,1
SC0951,2025-03-17,2025,3,US,United States,North America,IN,India,Data_Localization,Semiconductor_Equipment,4,[Synthetic] Data_Localization on Semiconductor_Equipment – US targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,31.29,1
SC0881,2025-04-07,2025,4,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Entity_Blacklist,Advanced_Logic_Chip,5,[Synthetic] Entity_Blacklist on Advanced_Logic_Chip – KR targeting SA (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,32.69,1
SC0894,2025-04-01,2025,4,DE,Germany,Europe,SA,Saudi Arabia,Export_Ban,GPU_High_End,2,[Synthetic] Export_Ban on GPU_High_End – DE targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,4.94,1
SC0922,2025-04-07,2025,4,FR,France,Europe,PK,Pakistan,Data_Localization,Dual_Use_Electronics,3,[Synthetic] Data_Localization on Dual_Use_Electronics – FR targeting PK (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,9.35,1
SC0929,2025-04-15,2025,4,NL,Netherlands,Europe,IN,India,Data_Localization,Quantum_Computing,1,[Synthetic] Data_Localization on Quantum_Computing – NL targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,11.88,1
SC0946,2025-04-22,2025,4,FR,France,Europe,PK,Pakistan,Tariff,EUV_Lithography,1,[Synthetic] Tariff on EUV_Lithography – FR targeting PK (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,10.0,1
SC0868,2025-05-22,2025,5,DE,Germany,Europe,SA,Saudi Arabia,Export_Ban,Dual_Use_Electronics,4,[Synthetic] Export_Ban on Dual_Use_Electronics – DE targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,8.14,1
SC0874,2025-05-26,2025,5,KR,South Korea,Asia-Pacific,TW,Taiwan,Tariff,Advanced_Logic_Chip,1,[Synthetic] Tariff on Advanced_Logic_Chip – KR targeting TW (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,11.21,1
SC0888,2025-05-03,2025,5,EU,EU,Europe,TW,Taiwan,Tariff,Cloud_AI_Services,5,[Synthetic] Tariff on Cloud_AI_Services – EU targeting TW (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,25.03,1
SC0899,2025-05-02,2025,5,DE,Germany,Europe,TW,Taiwan,Data_Localization,HBM_Memory,5,[Synthetic] Data_Localization on HBM_Memory – DE targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,37.27,1
SC0904,2025-05-24,2025,5,EU,EU,Europe,AE,United Arab Emirates,Tariff,AI_Accelerator,3,[Synthetic] Tariff on AI_Accelerator – EU targeting AE (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,13.96,1
SC0923,2025-05-05,2025,5,KR,South Korea,Asia-Pacific,RU,RU,Export_Ban,HBM_Memory,5,[Synthetic] Export_Ban on HBM_Memory – KR targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,10.48,1
SC0935,2025-05-25,2025,5,US,United States,North America,RU,RU,Technology_Transfer_Ban,Quantum_Computing,1,[Synthetic] Technology_Transfer_Ban on Quantum_Computing – US targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,2.26,1
SC0945,2025-05-16,2025,5,US,United States,North America,SA,Saudi Arabia,Technology_Transfer_Ban,DUV_Lithography,2,[Synthetic] Technology_Transfer_Ban on DUV_Lithography – US targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.57,1
SC0949,2025-05-04,2025,5,NL,Netherlands,Europe,IR,IR,Export_Ban,Gallium_Germanium,4,[Synthetic] Export_Ban on Gallium_Germanium – NL targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.47,1
SC0950,2025-05-24,2025,5,US,United States,North America,TW,Taiwan,Export_Ban,HBM_Memory,1,[Synthetic] Export_Ban on HBM_Memory – US targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,9.97,1
SC0954,2025-05-16,2025,5,KR,South Korea,Asia-Pacific,AE,United Arab Emirates,Entity_Blacklist,Gallium_Germanium,2,[Synthetic] Entity_Blacklist on Gallium_Germanium – KR targeting AE (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,3.56,1
SC0968,2025-05-26,2025,5,DE,Germany,Europe,AE,United Arab Emirates,Entity_Blacklist,HBM_Memory,3,[Synthetic] Entity_Blacklist on HBM_Memory – DE targeting AE (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,30.35,1
SC0974,2025-05-09,2025,5,DE,Germany,Europe,CN,China,Technology_Transfer_Ban,DUV_Lithography,1,[Synthetic] Technology_Transfer_Ban on DUV_Lithography – DE targeting CN (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.68,1
SC0976,2025-05-23,2025,5,JP,Japan,Asia-Pacific,IR,IR,Tariff,Advanced_Logic_Chip,1,[Synthetic] Tariff on Advanced_Logic_Chip – JP targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.97,1
SC0981,2025-05-14,2025,5,EU,EU,Europe,IR,IR,Tariff,Quantum_Computing,3,[Synthetic] Tariff on Quantum_Computing – EU targeting IR (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,34.07,1
SC0890,2025-06-14,2025,6,US,United States,North America,CN,China,Tariff,DUV_Lithography,3,[Synthetic] Tariff on DUV_Lithography – US targeting CN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,27.99,1
SC0913,2025-06-19,2025,6,NL,Netherlands,Europe,SA,Saudi Arabia,License_Requirement,GPU_High_End,5,[Synthetic] License_Requirement on GPU_High_End – NL targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,46.2,1
SC0928,2025-06-09,2025,6,FR,France,Europe,IR,IR,Tariff,Dual_Use_Electronics,3,[Synthetic] Tariff on Dual_Use_Electronics – FR targeting IR (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,33.85,1
SC0930,2025-06-03,2025,6,KR,South Korea,Asia-Pacific,RU,RU,Data_Localization,Cloud_AI_Services,5,[Synthetic] Data_Localization on Cloud_AI_Services – KR targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,28.84,1
SC0933,2025-06-11,2025,6,JP,Japan,Asia-Pacific,SA,Saudi Arabia,Export_Ban,AI_Accelerator,4,[Synthetic] Export_Ban on AI_Accelerator – JP targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,36.4,1
SC0943,2025-06-25,2025,6,JP,Japan,Asia-Pacific,RU,RU,Entity_Blacklist,EUV_Lithography,1,[Synthetic] Entity_Blacklist on EUV_Lithography – JP targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,5.7,1
SC0948,2025-06-07,2025,6,DE,Germany,Europe,CN,China,Tariff,Dual_Use_Electronics,4,[Synthetic] Tariff on Dual_Use_Electronics – DE targeting CN (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,15.28,1
SC0865,2025-07-02,2025,7,US,United States,North America,IR,IR,Export_Ban,Semiconductor_Equipment,4,[Synthetic] Export_Ban on Semiconductor_Equipment – US targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.45,1
SC0869,2025-07-23,2025,7,JP,Japan,Asia-Pacific,RU,RU,Export_Ban,Gallium_Germanium,4,[Synthetic] Export_Ban on Gallium_Germanium – JP targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,13.63,1
SC0878,2025-07-03,2025,7,NL,Netherlands,Europe,RU,RU,Export_Ban,Dual_Use_Electronics,3,[Synthetic] Export_Ban on Dual_Use_Electronics – NL targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,12.15,1
SC0880,2025-07-05,2025,7,US,United States,North America,IR,IR,Tariff,DUV_Lithography,3,[Synthetic] Tariff on DUV_Lithography – US targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,15.8,1
SC0897,2025-07-02,2025,7,NL,Netherlands,Europe,IN,India,Tariff,DUV_Lithography,1,[Synthetic] Tariff on DUV_Lithography – NL targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,3.46,1
SC0910,2025-07-26,2025,7,JP,Japan,Asia-Pacific,RU,RU,Export_Ban,Telecom_5G_Infrastructure,1,[Synthetic] Export_Ban on Telecom_5G_Infrastructure – JP targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,10.28,1
SC0937,2025-07-23,2025,7,JP,Japan,Asia-Pacific,TW,Taiwan,Tariff,Quantum_Computing,3,[Synthetic] Tariff on Quantum_Computing – JP targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,25.83,1
SC0939,2025-07-21,2025,7,JP,Japan,Asia-Pacific,IR,IR,Technology_Transfer_Ban,Quantum_Computing,4,[Synthetic] Technology_Transfer_Ban on Quantum_Computing – JP targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,42.46,1
SC0941,2025-07-11,2025,7,KR,South Korea,Asia-Pacific,IR,IR,Technology_Transfer_Ban,EUV_Lithography,5,[Synthetic] Technology_Transfer_Ban on EUV_Lithography – KR targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,33.16,1
SC0963,2025-07-13,2025,7,KR,South Korea,Asia-Pacific,IN,India,Technology_Transfer_Ban,Advanced_Logic_Chip,4,[Synthetic] Technology_Transfer_Ban on Advanced_Logic_Chip – KR targeting IN (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,23.53,1
SC0975,2025-07-10,2025,7,FR,France,Europe,IR,IR,License_Requirement,AI_Accelerator,2,[Synthetic] License_Requirement on AI_Accelerator – FR targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,13.91,1
SC0984,2025-07-05,2025,7,DE,Germany,Europe,PK,Pakistan,Export_Ban,EUV_Lithography,5,[Synthetic] Export_Ban on EUV_Lithography – DE targeting PK (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,36.0,1
SC0986,2025-07-01,2025,7,KR,South Korea,Asia-Pacific,RU,RU,Tariff,AI_Accelerator,4,[Synthetic] Tariff on AI_Accelerator – KR targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,42.26,1
SC0870,2025-08-04,2025,8,US,United States,North America,SA,Saudi Arabia,License_Requirement,GPU_High_End,5,[Synthetic] License_Requirement on GPU_High_End – US targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,32.7,1
SC0877,2025-08-22,2025,8,KR,South Korea,Asia-Pacific,PK,Pakistan,Technology_Transfer_Ban,HBM_Memory,2,[Synthetic] Technology_Transfer_Ban on HBM_Memory – KR targeting PK (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,11.99,1
SC0879,2025-08-25,2025,8,EU,EU,Europe,PK,Pakistan,Data_Localization,Dual_Use_Electronics,1,[Synthetic] Data_Localization on Dual_Use_Electronics – EU targeting PK (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,11.08,1
SC0900,2025-08-22,2025,8,NL,Netherlands,Europe,RU,RU,Export_Ban,AI_Training_Data,1,[Synthetic] Export_Ban on AI_Training_Data – NL targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,8.26,1
SC0901,2025-08-23,2025,8,FR,France,Europe,AE,United Arab Emirates,Data_Localization,DUV_Lithography,4,[Synthetic] Data_Localization on DUV_Lithography – FR targeting AE (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.77,1
SC0915,2025-08-15,2025,8,EU,EU,Europe,TW,Taiwan,Export_Ban,Gallium_Germanium,1,[Synthetic] Export_Ban on Gallium_Germanium – EU targeting TW (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,4.43,1
SC0924,2025-08-10,2025,8,DE,Germany,Europe,IN,India,Export_Ban,EUV_Lithography,3,[Synthetic] Export_Ban on EUV_Lithography – DE targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,27.53,1
SC0942,2025-08-11,2025,8,NL,Netherlands,Europe,SA,Saudi Arabia,Export_Ban,Dual_Use_Electronics,5,[Synthetic] Export_Ban on Dual_Use_Electronics – NL targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,50.69,1
SC0958,2025-08-26,2025,8,JP,Japan,Asia-Pacific,IR,IR,License_Requirement,Dual_Use_Electronics,3,[Synthetic] License_Requirement on Dual_Use_Electronics – JP targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,7.16,1
SC0961,2025-08-27,2025,8,DE,Germany,Europe,TW,Taiwan,Technology_Transfer_Ban,Dual_Use_Electronics,4,[Synthetic] Technology_Transfer_Ban on Dual_Use_Electronics – DE targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,45.97,1
SC0978,2025-08-12,2025,8,EU,EU,Europe,AE,United Arab Emirates,Technology_Transfer_Ban,Dual_Use_Electronics,1,[Synthetic] Technology_Transfer_Ban on Dual_Use_Electronics – EU targeting AE (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,5.37,1
SC0862,2025-09-24,2025,9,NL,Netherlands,Europe,TW,Taiwan,Technology_Transfer_Ban,EUV_Lithography,2,[Synthetic] Technology_Transfer_Ban on EUV_Lithography – NL targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,19.57,1
SC0866,2025-09-09,2025,9,EU,EU,Europe,AE,United Arab Emirates,Technology_Transfer_Ban,AI_Training_Data,5,[Synthetic] Technology_Transfer_Ban on AI_Training_Data – EU targeting AE (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,20.83,1
SC0872,2025-09-28,2025,9,NL,Netherlands,Europe,IN,India,Tariff,HBM_Memory,5,[Synthetic] Tariff on HBM_Memory – NL targeting IN (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,52.41,1
SC0886,2025-09-10,2025,9,US,United States,North America,TW,Taiwan,Export_Ban,AI_Accelerator,4,[Synthetic] Export_Ban on AI_Accelerator – US targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,43.59,1
SC0889,2025-09-23,2025,9,FR,France,Europe,CN,China,Export_Ban,Dual_Use_Electronics,4,[Synthetic] Export_Ban on Dual_Use_Electronics – FR targeting CN (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,11.42,1
SC0895,2025-09-16,2025,9,KR,South Korea,Asia-Pacific,CN,China,Export_Ban,Advanced_Logic_Chip,4,[Synthetic] Export_Ban on Advanced_Logic_Chip – KR targeting CN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,37.96,1
SC0896,2025-09-05,2025,9,KR,South Korea,Asia-Pacific,RU,RU,Export_Ban,Gallium_Germanium,1,[Synthetic] Export_Ban on Gallium_Germanium – KR targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,3.39,1
SC0911,2025-09-15,2025,9,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,License_Requirement,Dual_Use_Electronics,5,[Synthetic] License_Requirement on Dual_Use_Electronics – KR targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,37.72,1
SC0927,2025-09-24,2025,9,FR,France,Europe,RU,RU,Export_Ban,Cloud_AI_Services,1,[Synthetic] Export_Ban on Cloud_AI_Services – FR targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,2.59,1
SC0932,2025-09-08,2025,9,EU,EU,Europe,TW,Taiwan,License_Requirement,AI_Training_Data,5,[Synthetic] License_Requirement on AI_Training_Data – EU targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,47.75,1
SC0962,2025-09-07,2025,9,JP,Japan,Asia-Pacific,SA,Saudi Arabia,License_Requirement,GPU_High_End,5,[Synthetic] License_Requirement on GPU_High_End – JP targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,20.32,1
SC0967,2025-09-07,2025,9,US,United States,North America,CN,China,Data_Localization,Cloud_AI_Services,3,[Synthetic] Data_Localization on Cloud_AI_Services – US targeting CN (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,26.28,1
SC0977,2025-09-23,2025,9,DE,Germany,Europe,IN,India,Export_Ban,Gallium_Germanium,2,[Synthetic] Export_Ban on Gallium_Germanium – DE targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,2.88,1
SC0987,2025-09-11,2025,9,KR,South Korea,Asia-Pacific,SA,Saudi Arabia,Data_Localization,Dual_Use_Electronics,2,[Synthetic] Data_Localization on Dual_Use_Electronics – KR targeting SA (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,19.07,1
SC0858,2025-10-10,2025,10,US,United States,North America,TW,Taiwan,Tariff,Dual_Use_Electronics,5,[Synthetic] Tariff on Dual_Use_Electronics – US targeting TW (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,5.9,1
SC0861,2025-10-16,2025,10,US,United States,North America,SA,Saudi Arabia,Data_Localization,GPU_High_End,1,[Synthetic] Data_Localization on GPU_High_End – US targeting SA (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,11.19,1
SC0864,2025-10-04,2025,10,US,United States,North America,TW,Taiwan,Export_Ban,DUV_Lithography,2,[Synthetic] Export_Ban on DUV_Lithography – US targeting TW (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,19.74,1
SC0875,2025-10-23,2025,10,DE,Germany,Europe,TW,Taiwan,Tariff,EUV_Lithography,3,[Synthetic] Tariff on EUV_Lithography – DE targeting TW (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,19.5,1
SC0883,2025-10-18,2025,10,JP,Japan,Asia-Pacific,RU,RU,Export_Ban,HBM_Memory,2,[Synthetic] Export_Ban on HBM_Memory – JP targeting RU (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,16.58,1
SC0884,2025-10-27,2025,10,EU,EU,Europe,AE,United Arab Emirates,Technology_Transfer_Ban,Cloud_AI_Services,3,[Synthetic] Technology_Transfer_Ban on Cloud_AI_Services – EU targeting AE (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,35.84,1
SC0892,2025-10-24,2025,10,US,United States,North America,RU,RU,Export_Ban,Cloud_AI_Services,4,[Synthetic] Export_Ban on Cloud_AI_Services – US targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,28.35,1
SC0906,2025-10-13,2025,10,JP,Japan,Asia-Pacific,SA,Saudi Arabia,Tariff,AI_Accelerator,1,[Synthetic] Tariff on AI_Accelerator – JP targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,1,Active,9.66,1
SC0921,2025-10-08,2025,10,KR,South Korea,Asia-Pacific,CN,China,Data_Localization,AI_Accelerator,1,[Synthetic] Data_Localization on AI_Accelerator – KR targeting CN (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,6.2,1
SC0931,2025-10-08,2025,10,KR,South Korea,Asia-Pacific,IR,IR,Technology_Transfer_Ban,Telecom_5G_Infrastructure,4,[Synthetic] Technology_Transfer_Ban on Telecom_5G_Infrastructure – KR targeting IR (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,30.17,1
SC0938,2025-10-20,2025,10,EU,EU,Europe,IN,India,Export_Ban,Quantum_Computing,1,[Synthetic] Export_Ban on Quantum_Computing – EU targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,1,Active,10.79,1
SC0944,2025-10-20,2025,10,FR,France,Europe,SA,Saudi Arabia,Data_Localization,AI_Accelerator,3,[Synthetic] Data_Localization on AI_Accelerator – FR targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,16.94,1
SC0965,2025-10-06,2025,10,DE,Germany,Europe,AE,United Arab Emirates,Tariff,Telecom_5G_Infrastructure,1,[Synthetic] Tariff on Telecom_5G_Infrastructure – DE targeting AE (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,8.45,1
SC0980,2025-10-27,2025,10,NL,Netherlands,Europe,RU,RU,Technology_Transfer_Ban,Cloud_AI_Services,5,[Synthetic] Technology_Transfer_Ban on Cloud_AI_Services – NL targeting RU (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,18.73,1
SC0873,2025-11-05,2025,11,US,United States,North America,TW,Taiwan,Data_Localization,AI_Training_Data,5,[Synthetic] Data_Localization on AI_Training_Data – US targeting TW (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,38.89,1
SC0882,2025-11-22,2025,11,FR,France,Europe,CN,China,Export_Ban,DUV_Lithography,1,[Synthetic] Export_Ban on DUV_Lithography – FR targeting CN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,4.62,1
SC0891,2025-11-02,2025,11,NL,Netherlands,Europe,IN,India,Tariff,Gallium_Germanium,1,[Synthetic] Tariff on Gallium_Germanium – NL targeting IN (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,1.56,1
SC0902,2025-11-08,2025,11,EU,EU,Europe,SA,Saudi Arabia,Tariff,HBM_Memory,5,[Synthetic] Tariff on HBM_Memory – EU targeting SA (2025),Synthetic/Regulatory Pattern Estimate,0,0,Active,18.3,1
SC0905,2025-11-25,2025,11,NL,Netherlands,Europe,IR,IR,Technology_Transfer_Ban,AI_Accelerator,1,[Synthetic] Technology_Transfer_Ban on AI_Accelerator – NL targeting IR (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,10.73,1
SC0914,2025-11-26,2025,11,JP,Japan,Asia-Pacific,SA,Saudi Arabia,Export_Ban,AI_Accelerator,3,[Synthetic] Export_Ban on AI_Accelerator – JP targeting SA (2025),Synthetic/Regulatory Pattern Estimate,1,0,Active,21.87,1
